Match_ID,Event,Year,Date,Team 1,Team 2,Match Format,Maps Picked/Banned,Score per Map,Score per Half,Sides Chosen by Non-Picker
661,Champions Tour 2024: China Stage 2,2024,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Bo3,BLG ban Haven; EDG ban Ascent; BLG pick Sunset; EDG pick Bind; BLG ban Icebox; EDG ban Abyss; Lotus remains,Sunset: 13-5; Bind: 7-13; Lotus: 13-10,"Team 1: 7 / 6, Team 2: 5 / 0; Team 1: 4 / 3, Team 2: 8 / 5; Team 1: 9 / 4, Team 2: 3 / 7",Team 1: Attack; Team 2: Defense
662,Champions Tour 2024: China Stage 2,2024,2024-07-18 04:00:00,Trace Esports,EDward Gaming,Bo3,TE ban Icebox; EDG ban Ascent; TE pick Sunset; EDG pick Abyss; TE ban Haven; EDG ban Bind; Lotus remains,Sunset: 2-13; Abyss: 5-13,"Team 1: 0 / 2, Team 2: 3 / 10; Team 1: 5 / 0, Team 2: 7 / 6",Team 2: Attack; Team 1: Attack
663,Champions Tour 2024: China Stage 2,2024,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Bo3,BLG ban Haven; FPX ban Sunset; BLG pick Ascent; FPX pick Icebox; BLG ban Abyss; FPX ban Bind; Lotus remains,Ascent: 13-3; Icebox: 12-14; Lotus: 13-10,"Team 1: 4 / 9, Team 2: 0 / 3; Team 1: 7 / 5 / 0, Team 2: 5 / 7 / 2; Team 1: 7 / 6, Team 2: 4 / 6",Team 1: Defense; Team 2: Attack
664,Champions Tour 2024: China Stage 2,2024,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Bo5,FPX ban Sunset; TE ban Icebox; FPX pick Lotus; TE pick Ascent; FPX pick Abyss; TE pick Bind; Haven remains,Lotus: 13-11; Ascent: 13-8; Abyss: 8-13; Bind: 9-13; Haven: 8-13,"Team 1: 7 / 6, Team 2: 5 / 6; Team 1: 6 / 7, Team 2: 6 / 2; Team 1: 5 / 3, Team 2: 7 / 6; Team 1: 6 / 3, Team 2: 6 / 7; Team 1: 6 / 2, Team 2: 6 / 7",Team 1: Attack; Team 2: Defense; Team 1: Attack; Team 2: Defense
665,Champions Tour 2024: China Stage 2,2024,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Bo5,EDG ban Ascent; EDG ban Lotus; EDG pick Sunset; FPX pick Abyss; EDG pick Haven; FPX pick Icebox; Bind remains,Sunset: 13-9; Abyss: 8-13; Haven: 13-7; Icebox: 9-13; Bind: 13-8,"Team 1: 9 / 4, Team 2: 3 / 6; Team 1: 5 / 3, Team 2: 7 / 6; Team 1: 4 / 9, Team 2: 4 / 3; Team 1: 7 / 2, Team 2: 5 / 8; Team 1: 10 / 3, Team 2: 2 / 6",Team 2: Defense; Team 1: Attack; Team 2: Attack; Team 1: Attack
666,Champions Tour 2024: EMEA Stage 2,2024,2024-06-18 14:00:00,FUT Esports,KOI,Bo3,KOI ban Ascent; FUT ban Breeze; KOI pick Split; FUT pick Lotus; KOI ban Bind; FUT ban Icebox; Sunset remains,Split: 13-7; Lotus: 7-13; Sunset: 13-6,"Team 1: 5 / 8, Team 2: 3 / 4; Team 1: 4 / 3, Team 2: 4 / 9; Team 1: 10 / 3, Team 2: 2 / 4",Team 1: Defense; Team 2: Attack
667,Champions Tour 2024: EMEA Stage 2,2024,2024-06-19 12:00:00,BBL Esports,FNATIC,Bo3,BBL ban Breeze; FNC ban Sunset; BBL pick Ascent; FNC pick Bind; BBL ban Icebox; FNC ban Split; Lotus remains,Ascent: 9-13; Bind: 13-11; Lotus: 11-13,"Team 1: 6 / 3, Team 2: 6 / 7; Team 1: 5 / 8, Team 2: 7 / 4; Team 1: 3 / 8, Team 2: 9 / 4",Team 2: Defense; Team 1: Defense
668,Champions Tour 2024: EMEA Stage 2,2024,2024-06-19 15:30:00,Team Heretics,Natus Vincere,Bo3,TH ban Breeze; NAVI ban Lotus; TH pick Sunset; NAVI pick Bind; TH ban Split; NAVI ban Icebox; Ascent remains,Sunset: 13-3; Bind: 13-5,"Team 1: 2 / 11, Team 2: 2 / 1; Team 1: 9 / 4, Team 2: 3 / 2",Team 2: Attack; Team 1: Attack
669,Champions Tour 2024: EMEA Stage 2,2024,2024-06-20 12:00:00,GIANTX,Gentle Mates,Bo3,M8 ban Bind; GX ban Icebox; M8 pick Split; GX pick Sunset; M8 ban Lotus; GX ban Ascent; Breeze remains,Split: 1-13; Sunset: 13-11; Breeze: 13-11,"Team 1: 0 / 1, Team 2: 2 / 11; Team 1: 6 / 7, Team 2: 6 / 5; Team 1: 5 / 8, Team 2: 7 / 4",Team 1: Defense; Team 2: Defense
670,Champions Tour 2024: EMEA Stage 2,2024,2024-06-20 15:10:00,Team Vitality,Team Liquid,Bo3,TL ban Breeze; VIT ban Split; TL pick Lotus; VIT pick Icebox; TL ban Sunset; VIT ban Bind; Ascent remains,Lotus: 13-10; Icebox: 17-15,"Team 1: 8 / 5, Team 2: 4 / 6; Team 1: 10 / 2 / 5, Team 2: 2 / 10 / 3",Team 1: Attack; Team 2: Defense
671,Champions Tour 2024: EMEA Stage 2,2024,2024-06-21 12:00:00,BBL Esports,Karmine Corp,Bo3,KC ban Ascent; BBL ban Breeze; KC pick Lotus; BBL pick Sunset; KC ban Icebox; BBL ban Bind; Split remains,Lotus: 6-13; Sunset: 5-13,"Team 1: 0 / 6, Team 2: 7 / 6; Team 1: 3 / 2, Team 2: 3 / 10",Team 1: Defense; Team 2: Attack
672,Champions Tour 2024: EMEA Stage 2,2024,2024-06-21 13:50:00,Natus Vincere,FUT Esports,Bo3,NAVI ban Sunset; FUT ban Breeze; NAVI pick Ascent; FUT pick Lotus; NAVI ban Bind; FUT ban Split; Icebox remains,Ascent: 11-13; Lotus: 5-13,"Team 1: 7 / 4, Team 2: 5 / 8; Team 1: 5 / 0, Team 2: 7 / 6",Team 2: Defense; Team 1: Attack
673,Champions Tour 2024: EMEA Stage 2,2024,2024-06-25 14:00:00,KOI,GIANTX,Bo3,GX ban Split; KOI ban Bind; GX pick Sunset; KOI pick Icebox; GX ban Haven; KOI ban Ascent; Lotus remains,Sunset: 13-5; Icebox: 14-12,"Team 1: 7 / 6, Team 2: 5 / 0; Team 1: 8 / 4 / 2, Team 2: 4 / 8 / 0",Team 1: Attack; Team 2: Attack
674,Champions Tour 2024: EMEA Stage 2,2024,2024-06-26 12:00:00,Team Heretics,FUT Esports,Bo3,TH ban Ascent; FUT ban Icebox; TH pick Sunset; FUT pick Split; TH ban Lotus; FUT ban Haven; Bind remains,Sunset: 13-10; Split: 13-6,"Team 1: 7 / 6, Team 2: 4 / 6; Team 1: 4 / 9, Team 2: 3 / 3",Team 2: Attack; Team 1: Defense
675,Champions Tour 2024: EMEA Stage 2,2024,2024-06-26 14:15:00,FNATIC,Team Vitality,Bo3,FNC ban Sunset; VIT ban Split; FNC pick Haven; VIT pick Icebox; FNC ban Ascent; VIT ban Bind; Lotus remains,Haven: 13-6; Icebox: 6-13; Lotus: 13-7,"Team 1: 9 / 4, Team 2: 3 / 3; Team 1: 3 / 3, Team 2: 9 / 4; Team 1: 8 / 5, Team 2: 4 / 3",Team 2: Defense; Team 1: Attack
676,Champions Tour 2024: EMEA Stage 2,2024,2024-06-27 12:00:00,BBL Esports,Team Liquid,Bo3,TL ban Split; BBL ban Icebox; TL pick Lotus; BBL pick Ascent; TL ban Bind; BBL ban Haven; Sunset remains,Lotus: 13-6; Ascent: 13-5,"Team 1: 6 / 7, Team 2: 1 / 5; Team 1: 7 / 6, Team 2: 5 / 0",Team 1: Defense; Team 2: Defense
677,Champions Tour 2024: EMEA Stage 2,2024,2024-06-27 14:00:00,Natus Vincere,GIANTX,Bo3,GX ban Split; NAVI ban Sunset; GX pick Lotus; NAVI pick Ascent; GX ban Icebox; NAVI ban Bind; Haven remains,Lotus: 9-13; Ascent: 8-13,"Team 1: 4 / 5, Team 2: 8 / 5; Team 1: 3 / 5, Team 2: 6 / 7",Team 1: Attack; Team 2: Attack
678,Champions Tour 2024: EMEA Stage 2,2024,2024-06-28 12:00:00,KOI,Gentle Mates,Bo3,KOI ban Ascent; M8 ban Bind; KOI pick Sunset; M8 pick Split; KOI ban Haven; M8 ban Icebox; Lotus remains,Sunset: 11-13; Split: 11-13,"Team 1: 7 / 4, Team 2: 5 / 8; Team 1: 6 / 5, Team 2: 6 / 7",Team 2: Defense; Team 1: Attack
679,Champions Tour 2024: EMEA Stage 2,2024,2024-06-28 14:30:00,FNATIC,Karmine Corp,Bo3,FNC ban Sunset; KC ban Ascent; FNC pick Haven; KC pick Lotus; FNC ban Split; KC ban Icebox; Bind remains,Haven: 13-3; Lotus: 13-8,"Team 1: 4 / 9, Team 2: 0 / 3; Team 1: 8 / 5, Team 2: 4 / 4",Team 2: Attack; Team 1: Attack
680,Champions Tour 2024: EMEA Stage 2,2024,2024-07-03 12:00:00,Team Heretics,GIANTX,Bo3,TH ban Ascent; GX ban Sunset; TH pick Bind; GX pick Split; TH ban Lotus; GX ban Icebox; Haven remains,Bind: 13-9; Split: 13-15; Haven: 13-9,"Team 1: 7 / 6, Team 2: 3 / 6; Team 1: 8 / 4 / 1, Team 2: 4 / 8 / 3; Team 1: 9 / 4, Team 2: 1 / 8",Team 2: Attack; Team 1: Defense
681,Champions Tour 2024: EMEA Stage 2,2024,2024-07-03 15:25:00,FUT Esports,Gentle Mates,Bo3,FUT ban Icebox; M8 ban Bind; FUT pick Sunset; M8 pick Split; FUT ban Haven; M8 ban Ascent; Lotus remains,Sunset: 13-8; Split: 13-4,"Team 1: 8 / 5, Team 2: 4 / 4; Team 1: 3 / 10, Team 2: 2 / 2",Team 2: Defense; Team 1: Defense
682,Champions Tour 2024: EMEA Stage 2,2024,2024-07-04 12:00:00,KOI,Natus Vincere,Bo3,NAVI ban Lotus; KOI ban Ascent; NAVI pick Split; KOI pick Icebox; NAVI ban Bind; KOI ban Haven; Sunset remains,Split: 13-10; Icebox: 13-6,"Team 1: 9 / 4, Team 2: 3 / 7; Team 1: 7 / 6, Team 2: 5 / 1",Team 1: Attack; Team 2: Defense
683,Champions Tour 2024: EMEA Stage 2,2024,2024-07-04 14:05:00,Team Liquid,Karmine Corp,Bo3,KC ban Ascent; TL ban Split; KC pick Bind; TL pick Sunset; KC ban Icebox; TL ban Lotus; Haven remains,Bind: 13-11; Sunset: 13-2,"Team 1: 6 / 7, Team 2: 6 / 5; Team 1: 10 / 3, Team 2: 2 / 0",Team 1: Defense; Team 2: Defense
684,Champions Tour 2024: EMEA Stage 2,2024,2024-07-05 12:00:00,BBL Esports,Team Vitality,Bo3,BBL ban Icebox; VIT ban Split; BBL pick Ascent; VIT pick Sunset; BBL ban Haven; VIT ban Bind; Lotus remains,Ascent: 7-13; Sunset: 13-6; Lotus: 11-13,"Team 1: 5 / 2, Team 2: 7 / 6; Team 1: 3 / 10, Team 2: 4 / 2; Team 1: 2 / 9, Team 2: 10 / 3",Team 2: Defense; Team 1: Defense
685,Champions Tour 2024: EMEA Stage 2,2024,2024-07-05 15:00:00,Team Heretics,Gentle Mates,Bo3,TH ban Split; M8 ban Bind; TH pick Sunset; M8 pick Icebox; TH ban Ascent; M8 ban Haven; Lotus remains,Sunset: 13-7; Icebox: 10-13; Lotus: 13-5,"Team 1: 8 / 5, Team 2: 4 / 3; Team 1: 2 / 8, Team 2: 9 / 4; Team 1: 4 / 9, Team 2: 2 / 3",Team 2: Defense; Team 1: Defense
686,Champions Tour 2024: EMEA Stage 2,2024,2024-07-09 14:00:00,FUT Esports,GIANTX,Bo3,GX ban Ascent; FUT ban Haven; GX pick Split; FUT pick Lotus; GX ban Bind; FUT ban Sunset; Icebox remains,Split: 13-4; Lotus: 13-6,"Team 1: 2 / 11, Team 2: 3 / 1; Team 1: 7 / 6, Team 2: 5 / 1",Team 1: Defense; Team 2: Defense
687,Champions Tour 2024: EMEA Stage 2,2024,2024-07-10 12:00:00,Team Heretics,KOI,Bo3,KOI ban Sunset; TH ban Split; KOI pick Icebox; TH pick Bind; KOI ban Lotus; TH ban Ascent; Haven remains,Icebox: 11-13; Bind: 13-9; Haven: 13-10,"Team 1: 6 / 5, Team 2: 6 / 7; Team 1: 7 / 6, Team 2: 3 / 6; Team 1: 8 / 5, Team 2: 3 / 7",Team 1: Defense; Team 2: Attack
688,Champions Tour 2024: EMEA Stage 2,2024,2024-07-10 15:20:00,FNATIC,Team Liquid,Bo3,TL ban Lotus; FNC ban Sunset; TL pick Icebox; FNC pick Haven; TL ban Split; FNC ban Bind; Ascent remains,Icebox: 13-2; Haven: 13-9,"Team 1: 3 / 10, Team 2: 0 / 2; Team 1: 6 / 7, Team 2: 4 / 5",Team 1: Defense; Team 2: Attack
689,Champions Tour 2024: EMEA Stage 2,2024,2024-07-11 12:00:00,Natus Vincere,Gentle Mates,Bo3,M8 ban Bind; NAVI ban Lotus; M8 pick Sunset; NAVI pick Ascent; M8 ban Haven; NAVI ban Icebox; Split remains,Sunset: 13-7; Ascent: 8-13; Split: 13-11,"Team 1: 8 / 5, Team 2: 0 / 7; Team 1: 6 / 2, Team 2: 6 / 7; Team 1: 6 / 7, Team 2: 6 / 5",Team 1: Defense; Team 2: Defense
690,Champions Tour 2024: EMEA Stage 2,2024,2024-07-11 15:10:00,Team Vitality,Karmine Corp,Bo3,VIT ban Split; KC ban Ascent; VIT pick Icebox; KC pick Lotus; VIT ban Haven; KC ban Bind; Sunset remains,Icebox: 13-4; Lotus: 9-13; Sunset: 14-12,"Team 1: 4 / 9, Team 2: 1 / 3; Team 1: 6 / 3, Team 2: 6 / 7; Team 1: 5 / 7 / 2, Team 2: 7 / 5 / 0",Team 2: Attack; Team 1: Attack
691,Champions Tour 2024: EMEA Stage 2,2024,2024-07-15 12:00:00,Team Vitality,Natus Vincere,Bo3,NAVI ban Icebox; VIT ban Abyss; NAVI pick Haven; VIT pick Sunset; NAVI ban Lotus; VIT ban Bind; Ascent remains,Haven: 8-13; Sunset: 13-5; Ascent: 13-7,"Team 1: 6 / 2, Team 2: 6 / 7; Team 1: 10 / 3, Team 2: 2 / 3; Team 1: 5 / 8, Team 2: 7 / 0",Team 1: Attack; Team 2: Defense
692,Champions Tour 2024: EMEA Stage 2,2024,2024-07-15 14:50:00,FNATIC,Karmine Corp,Bo3,FNC ban Abyss; KC ban Haven; FNC pick Icebox; KC pick Sunset; FNC ban Bind; KC ban Ascent; Lotus remains,Icebox: 7-13; Sunset: 15-13; Lotus: 13-6,"Team 1: 5 / 2, Team 2: 7 / 6; Team 1: 6 / 6 / 3, Team 2: 6 / 6 / 1; Team 1: 8 / 5, Team 2: 4 / 2",Team 2: Defense; Team 1: Defense
693,Champions Tour 2024: EMEA Stage 2,2024,2024-07-16 12:00:00,Team Heretics,Team Vitality,Bo3,VIT ban Abyss; TH ban Ascent; VIT pick Icebox; TH pick Sunset; VIT ban Haven; TH ban Lotus; Bind remains,Icebox: 14-12; Sunset: 10-13; Bind: 12-14,"Team 1: 3 / 9 / 2, Team 2: 9 / 3 / 0; Team 1: 5 / 5, Team 2: 7 / 6; Team 1: 7 / 5 / 0, Team 2: 5 / 7 / 2",Team 1: Defense; Team 2: Defense
694,Champions Tour 2024: EMEA Stage 2,2024,2024-07-16 15:45:00,FUT Esports,FNATIC,Bo3,FUT ban Icebox; FNC ban Abyss; FUT pick Sunset; FNC pick Haven; FUT ban Bind; FNC ban Ascent; Lotus remains,Sunset: 13-15; Haven: 5-13,"Team 1: 7 / 5 / 1, Team 2: 5 / 7 / 3; Team 1: 1 / 4, Team 2: 5 / 8",Team 2: Defense; Team 1: Defense
695,Champions Tour 2024: EMEA Stage 2,2024,2024-07-17 12:00:00,Team Vitality,FNATIC,Bo3,FNC ban Icebox; VIT ban Haven; FNC pick Lotus; VIT pick Sunset; FNC ban Bind; VIT ban Abyss; Ascent remains,Lotus: 11-13; Sunset: 6-13,"Team 1: 7 / 4, Team 2: 5 / 8; Team 1: 3 / 3, Team 2: 9 / 4",Team 1: Attack; Team 2: Defense
696,Champions Tour 2024: EMEA Stage 2,2024,2024-07-17 14:15:00,Team Heretics,FUT Esports,Bo3,FUT ban Haven; TH ban Ascent; FUT pick Abyss; TH pick Sunset; FUT ban Icebox; TH ban Lotus; Bind remains,Abyss: 13-10; Sunset: 13-11,"Team 1: 6 / 7, Team 2: 6 / 4; Team 1: 8 / 5, Team 2: 4 / 7",Team 1: Attack; Team 2: Attack
697,Champions Tour 2024: EMEA Stage 2,2024,2024-07-19 12:00:00,Team Vitality,Team Heretics,Bo5,VIT ban Abyss; TH ban Ascent; VIT pick Icebox; TH pick Sunset; VIT pick Lotus; TH pick Haven; Bind remains,Icebox: 6-13; Sunset: 13-4; Lotus: 13-3; Haven: 13-9,"Team 1: 3 / 3, Team 2: 9 / 4; Team 1: 5 / 8, Team 2: 0 / 4; Team 1: 4 / 9, Team 2: 0 / 3; Team 1: 8 / 5, Team 2: 4 / 5",Team 2: Defense; Team 1: Defense; Team 2: Attack; Team 1: Attack
698,Champions Tour 2024: EMEA Stage 2,2024,2024-07-20 12:00:00,FNATIC,Team Vitality,Bo5,FNC ban Icebox; FNC ban Sunset; FNC pick Haven; VIT pick Ascent; FNC pick Lotus; VIT pick Bind; Abyss remains,Haven: 13-8; Ascent: 9-13; Lotus: 13-9; Bind: 13-3,"Team 1: 4 / 9, Team 2: 5 / 3; Team 1: 5 / 4, Team 2: 5 / 8; Team 1: 5 / 8, Team 2: 5 / 4; Team 1: 3 / 10, Team 2: 1 / 2",Team 2: Attack; Team 1: Defense; Team 2: Attack; Team 1: Defense
699,Champions Tour 2024: Americas Stage 2,2024,2024-06-22 17:00:00,MIBR,LEVIATÁN,Bo3,MIBR ban Haven; LEV ban Split; MIBR pick Ascent; LEV pick Icebox; MIBR ban Lotus; LEV ban Sunset; Bind remains,Ascent: 9-13; Icebox: 7-13,"Team 1: 6 / 3, Team 2: 6 / 7; Team 1: 3 / 4, Team 2: 9 / 4",Team 2: Defense; Team 1: Attack
700,Champions Tour 2024: Americas Stage 2,2024,2024-06-22 19:15:00,Sentinels,NRG Esports,Bo3,NRG ban Haven; SEN ban Icebox; NRG pick Lotus; SEN pick Sunset; NRG ban Bind; SEN ban Ascent; Split remains,Lotus: 13-8; Sunset: 14-12,"Team 1: 8 / 5, Team 2: 4 / 4; Team 1: 9 / 3 / 2, Team 2: 3 / 9 / 0",Team 1: Attack; Team 2: Defense
701,Champions Tour 2024: Americas Stage 2,2024,2024-06-23 17:00:00,FURIA,100 Thieves,Bo3,FUR ban Bind; 100T ban Sunset; FUR pick Icebox; 100T pick Haven; FUR ban Lotus; 100T ban Split; Ascent remains,Icebox: 14-12; Haven: 16-14,"Team 1: 6 / 6 / 2, Team 2: 6 / 6 / 0; Team 1: 9 / 3 / 4, Team 2: 3 / 9 / 2",Team 2: Defense; Team 1: Attack
702,Champions Tour 2024: Americas Stage 2,2024,2024-06-23 19:45:00,LOUD,Evil Geniuses,Bo3,LOUD ban Split; EG ban Haven; LOUD pick Lotus; EG pick Sunset; LOUD ban Ascent; EG ban Bind; Icebox remains,Lotus: 13-7; Sunset: 6-13; Icebox: 11-13,"Team 1: 7 / 6, Team 2: 1 / 6; Team 1: 0 / 6, Team 2: 7 / 6; Team 1: 5 / 6, Team 2: 7 / 6",Team 2: Attack; Team 1: Defense
703,Champions Tour 2024: Americas Stage 2,2024,2024-06-24 17:00:00,G2 Esports,Cloud9,Bo3,G2 ban Sunset; C9 ban Bind; G2 pick Ascent; C9 pick Icebox; G2 ban Haven; C9 ban Split; Lotus remains,Ascent: 13-11; Icebox: 5-13; Lotus: 13-8,"Team 1: 4 / 9, Team 2: 8 / 3; Team 1: 3 / 2, Team 2: 3 / 10; Team 1: 4 / 9, Team 2: 8 / 0",Team 2: Defense; Team 1: Defense
704,Champions Tour 2024: Americas Stage 2,2024,2024-06-29 17:00:00,Evil Geniuses,FURIA,Bo3,FUR ban Sunset; EG ban Haven; FUR pick Bind; EG pick Lotus; FUR ban Split; EG ban Ascent; Icebox remains,Bind: 13-5; Lotus: 13-4,"Team 1: 9 / 4, Team 2: 3 / 2; Team 1: 3 / 10, Team 2: 2 / 2",Team 1: Attack; Team 2: Attack
705,Champions Tour 2024: Americas Stage 2,2024,2024-06-29 19:00:00,Sentinels,KRÜ Esports,Bo3,KRÜ ban Bind; SEN ban Icebox; KRÜ pick Lotus; SEN pick Split; KRÜ ban Haven; SEN ban Sunset; Ascent remains,Lotus: 13-11; Split: 13-10,"Team 1: 8 / 5, Team 2: 4 / 7; Team 1: 8 / 5, Team 2: 4 / 6",Team 1: Attack; Team 2: Defense
706,Champions Tour 2024: Americas Stage 2,2024,2024-06-30 17:00:00,LOUD,MIBR,Bo3,MIBR ban Haven; LOUD ban Split; MIBR pick Ascent; LOUD pick Lotus; MIBR ban Bind; LOUD ban Icebox; Sunset remains,Ascent: 13-7; Lotus: 11-13; Sunset: 13-9,"Team 1: 5 / 8, Team 2: 3 / 4; Team 1: 6 / 5, Team 2: 6 / 7; Team 1: 7 / 6, Team 2: 3 / 6",Team 1: Defense; Team 2: Attack
707,Champions Tour 2024: Americas Stage 2,2024,2024-06-30 20:20:00,LEVIATÁN,100 Thieves,Bo3,100T ban Sunset; LEV ban Split; 100T pick Bind; LEV pick Haven; 100T ban Lotus; LEV ban Ascent; Icebox remains,Bind: 13-10; Haven: 13-4,"Team 1: 5 / 8, Team 2: 6 / 4; Team 1: 3 / 10, Team 2: 2 / 2",Team 1: Defense; Team 2: Attack
708,Champions Tour 2024: Americas Stage 2,2024,2024-07-01 17:00:00,NRG Esports,G2 Esports,Bo3,NRG ban Lotus; G2 ban Sunset; NRG pick Haven; G2 pick Bind; NRG ban Split; G2 ban Icebox; Ascent remains,Haven: 7-13; Bind: 8-13,"Team 1: 3 / 4, Team 2: 5 / 8; Team 1: 5 / 3, Team 2: 4 / 9",Team 2: Attack; Team 1: Defense
709,Champions Tour 2024: Americas Stage 2,2024,2024-07-01 19:25:00,Sentinels,Cloud9,Bo3,C9 ban Bind; SEN ban Icebox; C9 pick Haven; SEN pick Split; C9 ban Sunset; SEN ban Ascent; Lotus remains,Haven: 13-5; Split: 13-8,"Team 1: 7 / 6, Team 2: 5 / 0; Team 1: 6 / 7, Team 2: 6 / 2",Team 1: Attack; Team 2: Defense
710,Champions Tour 2024: Americas Stage 2,2024,2024-07-02 17:00:00,Evil Geniuses,LEVIATÁN,Bo3,LEV ban Split; EG ban Haven; LEV pick Icebox; EG pick Sunset; LEV ban Lotus; EG ban Ascent; Bind remains,Icebox: 5-13; Sunset: 10-13,"Team 1: 5 / 0, Team 2: 7 / 6; Team 1: 6 / 4, Team 2: 6 / 7",Team 1: Attack; Team 2: Defense
711,Champions Tour 2024: Americas Stage 2,2024,2024-07-02 19:15:00,LOUD,FURIA,Bo3,LOUD ban Split; FUR ban Lotus; LOUD pick Haven; FUR pick Icebox; LOUD ban Ascent; FUR ban Sunset; Bind remains,Haven: 13-11; Icebox: 10-13; Bind: 9-13,"Team 1: 8 / 5, Team 2: 4 / 7; Team 1: 5 / 5, Team 2: 7 / 6; Team 1: 4 / 5, Team 2: 6 / 7",Team 2: Attack; Team 1: Attack
712,Champions Tour 2024: Americas Stage 2,2024,2024-07-03 17:00:00,MIBR,100 Thieves,Bo3,100T ban Sunset; MIBR ban Bind; 100T pick Icebox; MIBR pick Split; 100T ban Haven; MIBR ban Ascent; Lotus remains,Icebox: 5-13; Split: 6-13,"Team 1: 3 / 2, Team 2: 9 / 4; Team 1: 2 / 4, Team 2: 10 / 3",Team 1: Attack; Team 2: Defense
713,Champions Tour 2024: Americas Stage 2,2024,2024-07-03 19:05:00,NRG Esports,KRÜ Esports,Bo3,KRÜ ban Bind; NRG ban Lotus; KRÜ pick Split; NRG pick Ascent; KRÜ ban Haven; NRG ban Icebox; Sunset remains,Split: 8-13; Ascent: 13-8; Sunset: 13-7,"Team 1: 3 / 5, Team 2: 6 / 7; Team 1: 7 / 6, Team 2: 5 / 3; Team 1: 9 / 4, Team 2: 3 / 4",Team 1: Defense; Team 2: Defense
714,Champions Tour 2024: Americas Stage 2,2024,2024-07-06 17:00:00,G2 Esports,KRÜ Esports,Bo3,KRÜ ban Bind; G2 ban Sunset; KRÜ pick Lotus; G2 pick Ascent; KRÜ ban Haven; G2 ban Icebox; Split remains,Lotus: 4-13; Ascent: 16-14; Split: 13-5,"Team 1: 1 / 3, Team 2: 4 / 9; Team 1: 7 / 5 / 4, Team 2: 5 / 7 / 2; Team 1: 9 / 4, Team 2: 3 / 2",Team 1: Defense; Team 2: Defense
715,Champions Tour 2024: Americas Stage 2,2024,2024-07-06 20:35:00,LOUD,LEVIATÁN,Bo3,LOUD ban Split; LEV ban Ascent; LOUD pick Lotus; LEV pick Icebox; LOUD ban Bind; LEV ban Sunset; Haven remains,Lotus: 11-13; Icebox: 6-13,"Team 1: 3 / 8, Team 2: 9 / 4; Team 1: 4 / 2, Team 2: 8 / 5",Team 2: Attack; Team 1: Attack
716,Champions Tour 2024: Americas Stage 2,2024,2024-07-07 17:00:00,MIBR,FURIA,Bo3,MIBR ban Haven; FUR ban Lotus; MIBR pick Sunset; FUR pick Icebox; MIBR ban Split; FUR ban Ascent; Bind remains,Sunset: 10-13; Icebox: 7-13,"Team 1: 6 / 4, Team 2: 6 / 7; Team 1: 3 / 4, Team 2: 9 / 4",Team 2: Defense; Team 1: Attack
717,Champions Tour 2024: Americas Stage 2,2024,2024-07-07 19:15:00,NRG Esports,Cloud9,Bo3,NRG ban Lotus; C9 ban Bind; NRG pick Ascent; C9 pick Icebox; NRG ban Haven; C9 ban Split; Sunset remains,Ascent: 13-3; Icebox: 10-13; Sunset: 12-14,"Team 1: 9 / 4, Team 2: 3 / 0; Team 1: 7 / 3, Team 2: 5 / 8; Team 1: 7 / 5 / 0, Team 2: 5 / 7 / 2",Team 2: Defense; Team 1: Attack
718,Champions Tour 2024: Americas Stage 2,2024,2024-07-08 17:00:00,Evil Geniuses,100 Thieves,Bo3,EG ban Haven; 100T ban Sunset; EG pick Lotus; 100T pick Bind; EG ban Icebox; 100T ban Split; Ascent remains,Lotus: 10-13; Bind: 13-10; Ascent: 7-13,"Team 1: 6 / 4, Team 2: 5 / 8; Team 1: 8 / 5, Team 2: 4 / 6; Team 1: 4 / 3, Team 2: 4 / 9",Team 2: Attack; Team 1: Attack
719,Champions Tour 2024: Americas Stage 2,2024,2024-07-12 20:00:00,Cloud9,KRÜ Esports,Bo3,C9 ban Ascent; KRÜ ban Bind; C9 pick Icebox; KRÜ pick Split; C9 ban Lotus; KRÜ ban Haven; Sunset remains,Icebox: 7-13; Split: 10-13,"Team 1: 2 / 5, Team 2: 6 / 7; Team 1: 5 / 5, Team 2: 6 / 7",Team 2: Attack; Team 1: Defense
720,Champions Tour 2024: Americas Stage 2,2024,2024-07-13 17:00:00,Evil Geniuses,MIBR,Bo3,EG ban Haven; MIBR ban Icebox; EG pick Bind; MIBR pick Lotus; EG ban Ascent; MIBR ban Split; Sunset remains,Bind: 9-13; Lotus: 2-13,"Team 1: 4 / 5, Team 2: 6 / 7; Team 1: 0 / 2, Team 2: 3 / 10",Team 2: Attack; Team 1: Defense
721,Champions Tour 2024: Americas Stage 2,2024,2024-07-13 19:10:00,LEVIATÁN,FURIA,Bo3,LEV ban Split; FUR ban Lotus; LEV pick Sunset; FUR pick Icebox; LEV ban Ascent; FUR ban Haven; Bind remains,Sunset: 13-6; Icebox: 13-6,"Team 1: 8 / 5, Team 2: 4 / 2; Team 1: 6 / 7, Team 2: 1 / 5",Team 2: Defense; Team 1: Defense
